Average f1 score,Average precision,Average Recall
0.5341614906832298,0.6515151515151515,0.45263157894736844
0.5352400408580185,0.6501240694789082,0.4548611111111111
0.5342601787487588,0.6545012165450121,0.4513422818791946
0.5284872298624754,0.6481927710843374,0.4461028192371476
0.5272373540856031,0.6452380952380953,0.4457236842105263
0.5286259541984734,0.6487119437939111,0.44605475040257647
0.5288007554296505,0.6481481481481481,0.44657097288676234
0.527493010251631,0.6461187214611872,0.4456692913385827
0.5215004574565416,0.6462585034013606,0.4371165644171779
0.5278276481149012,0.6518847006651884,0.4434389140271493
0.527433628318584,0.6506550218340611,0.44345238095238093
0.5253054101221641,0.6473118279569893,0.4419970631424376
0.5218135158254918,0.6461864406779662,0.4375896700143472
0.5184563758389261,0.64375,0.4339887640449438
0.5218106995884774,0.6417004048582996,0.43966712898751736
0.5227272727272728,0.6414342629482072,0.4410958904109589
0.5211830535571542,0.6404715127701375,0.4393530997304582
0.5154150197628459,0.6317829457364341,0.43524699599465955
0.5147744945567652,0.6304761904761905,0.43495400788436267
0.5160305343511451,0.62708719851577,0.4383916990920882
0.513595166163142,0.6238532110091743,0.43645699614890887
0.511904761904762,0.6209386281588448,0.43544303797468353
0.5120350109409191,0.6223404255319149,0.4349442379182156
0.5121602288984263,0.6258741258741258,0.43341404358353514
0.5119887165021156,0.6291161178509532,0.43162901307966706
0.5128205128205128,0.6281833616298812,0.4332552693208431
0.5112781954887219,0.6285714285714286,0.4308755760368664
0.5067750677506775,0.6192052980132451,0.4288990825688073
0.5026737967914439,0.6163934426229508,0.42437923250564336
0.5006587615283268,0.6168831168831169,0.4212860310421286
0.498373454782043,0.617741935483871,0.4176663031624864
0.49485861182519286,0.6169871794871795,0.4130901287553648
0.4904701397712834,0.6136724960254372,0.4084656084656085
0.4974937343358396,0.6203125,0.41527196652719667
0.4981458590852904,0.6209553158705701,0.41589267285861714
0.4966524650030432,0.6210045662100456,0.41379310344827586
0.4957882069795427,0.6204819277108434,0.41282565130260523
0.4961240310077518,0.6218236173393124,0.4126984126984127
0.49408983451536637,0.6183431952662722,0.41141732283464566
0.49824970828471415,0.6224489795918368,0.4153696498054475
0.49535962877030165,0.6206395348837209,0.41216216216216217
0.49398280802292266,0.6183644189383071,0.4112595419847328
0.4946114577424844,0.615819209039548,0.4132701421800948
0.4980326025857223,0.6187150837988827,0.4167450611476952
0.4963828603227602,0.6151724137931035,0.416044776119403
0.49862107004964146,0.6158038147138964,0.41890639481000924
0.49480021893815,0.6108108108108108,0.41582336706531736
0.49322493224932246,0.610738255033557,0.41363636363636364
0.490301724137931,0.6058588548601864,0.4117647058823529
0.49117174959871585,0.6055408970976254,0.41314131413141314
0.48994708994708996,0.6068152031454783,0.4108251996450754
0.4916317991631799,0.6056701030927835,0.4137323943661972
0.4917184265010352,0.6066411238825032,0.4134029590948651
0.49048843187660673,0.6068702290076335,0.4115616911130285
0.4928571428571428,0.6083123425692695,0.4142367066895369
0.49595141700404854,0.6117353308364545,0.41702127659574467
0.49497991967871485,0.6093943139678616,0.4167371090448014
0.5,0.6148238153098421,0.42131557035803496
0.49901960784313726,0.6125150421179302,0.42100909842845324
0.5019417475728156,0.6140142517814727,0.4244663382594417
0.5009615384615386,0.6143867924528302,0.42288961038961037
0.4985645933014353,0.6115023474178404,0.4208400646203554
0.497870326549929,0.6123399301513388,0.4194577352472089
0.5007045561296383,0.6147635524798154,0.4223454833597464
0.4974335044330378,0.6091428571428571,0.42034700315457413
0.5002315886984715,0.6115515288788222,0.4231974921630094
0.5029940119760479,0.6141732283464567,0.42589703588143524
0.5066059225512529,0.6177777777777778,0.42934362934362935
0.5061003163126977,0.6160616061606161,0.4294478527607362
0.5069413345275414,0.6158868335146899,0.4307458143074581
0.5115044247787611,0.6201716738197425,0.4352409638554217
0.5103024989039896,0.6211312700106724,0.4330357142857143
0.5144583513163574,0.6240837696335079,0.43759177679882527
0.5109114249037227,0.6225234619395204,0.4332365747460087
0.5095217943292425,0.6231884057971014,0.4309234073013601
0.5111391340899538,0.6235897435897436,0.43304843304843305
0.5101955888472741,0.6236012207527976,0.4316901408450704
0.5121649484536083,0.626008064516129,0.4333565945568737
0.5124642419288925,0.6245019920318725,0.43451143451143454
0.5121555915721232,0.6226600985221675,0.4349621472814866
0.5114411882778,0.6220703125,0.4342194955691888
0.5101634117178158,0.6213592233009708,0.43272481406355645
0.510891089108911,0.6225868725868726,0.4331766286098052
0.5105716523101017,0.6239234449760765,0.4320742213386349
0.5108695652173912,0.620754716981132,0.4340369393139842
0.5107858243451464,0.6225352112676056,0.43305029392553884
0.5114503816793894,0.625,0.43281653746770027
0.5098187311178248,0.6221198156682027,0.43186180422264875
0.5102880658436214,0.623400365630713,0.4319189360354655
0.5092661230541141,0.6239782016348774,0.43018159048215404
0.5068039720485472,0.6224028906955736,0.4274193548387097
0.5052939028842643,0.6223021582733813,0.4253226797787339
0.5070524412296564,0.6236654804270463,0.42717854966483854
0.5091693635382956,0.6254416961130742,0.42935112189205576
0.508185053380783,0.6268656716417911,0.4272890484739677
0.5099009900990099,0.6285963382737576,0.42891136228435456
0.5077355836849508,0.6256499133448874,0.4272189349112426
0.506806282722513,0.6258620689655172,0.4258064516129032
0.50625,0.6246786632390745,0.425569176882662
0.5080783774492953,0.6246830092983939,0.4281575898030128
0.508034188034188,0.6254208754208754,0.42774899251583187
0.5079796264855687,0.6254180602006689,0.4276729559748428
0.5072610604525498,0.6247920133111481,0.42694712905059695
0.5063801208865011,0.6241721854304636,0.42598870056497173
0.507820299500832,0.6238757154538022,0.4281705948372615
0.5067813430367185,0.6237785016286646,0.42674094707520893
0.5055957867017774,0.6198547215496368,0.42690383546414673
0.5063621533442089,0.6222935044105854,0.42684268426842686
0.5071151358344114,0.6237072394590294,0.42724795640326974
0.5078550817569734,0.624113475177305,0.4281081081081081
0.5068362480127186,0.6246081504702194,0.42643124665596577
0.5056890012642226,0.6216006216006216,0.42621204049014383
0.5078369905956113,0.6240369799691834,0.4281183932346723
0.5073231536304145,0.6242331288343558,0.4272965879265092
0.5100712736287574,0.6268088347296268,0.42998955067920586
0.5093932861102557,0.6269901440485216,0.4289419087136929
0.5082669932639314,0.6273620559334845,0.4271744724652599
0.5079171741778319,0.6251874062968515,0.4276923076923077
0.5110105580693814,0.6278724981467754,0.430824008138352
0.5126050420168068,0.6293294030950627,0.43240506329113926
0.513126491646778,0.6272793581327498,0.43412417970721856
0.5118483412322274,0.6247288503253796,0.43351731058705467
0.5111896348645465,0.6226685796269728,0.43356643356643354
0.5106756361509213,0.6226818830242511,0.4328210213187903
0.5124782356355194,0.6244695898161244,0.4345472440944882
0.5155529953917051,0.6271899088997898,0.43765281173594134
0.5154639175257731,0.6254343293954134,0.43838285435947394
0.5177809388335703,0.6275862068965518,0.4406779661016949
0.5179530675713881,0.6291208791208791,0.44017299375300334
0.5184977578475337,0.6296800544588155,0.4406860409718914
0.5213032581453635,0.6324324324324324,0.443391757460919
0.522268326417704,0.6339825386165212,0.44402634054562556
0.5214521452145213,0.6341137123745819,0.4427837459131247
0.5221432476763258,0.633289124668435,0.4441860465116279
0.5213373199238924,0.6325857519788918,0.44336569579288027
0.5208446128857607,0.6299934512115258,0.44393170281495153
0.5214822771213748,0.6301103179753407,0.44480073293632616
0.5203208556149733,0.6289592760180995,0.4436844505243958
0.5200744482850306,0.627325208466966,0.444141689373297
0.5205189303680169,0.6273133375877473,0.4447963800904977
0.5203166226912929,0.6272264631043257,0.44454463480613166
0.521351847000262,0.6273644388398487,0.445988346033169
0.5209471766848817,0.6279799247176914,0.44508670520231214
0.5204557224236147,0.6273408239700374,0.4446902654867257
0.5198760970573051,0.6258545680546923,0.4445916114790287
0.5209350115592088,0.6266996291718171,0.44571428571428573
0.5223842414939882,0.6279212792127922,0.4472185720543145
0.5218940936863543,0.6276791181873852,0.4466230936819172
0.5200000000000001,0.6273671350030544,0.4440121054907047
0.5177716158306025,0.626219512195122,0.441340782122905
0.517017017017017,0.6264402668283808,0.44013634426927994
0.5171727227476356,0.6247745039085989,0.44118895966029725
0.5157451029010661,0.6227544910179641,0.44011849344054166
0.5155555555555555,0.6229116945107399,0.43976411120471776
0.5141451414514145,0.6216537775133849,0.43833892617449666
0.5128834355828221,0.6201780415430267,0.4372384937238494
0.5134211810639335,0.6210153482880756,0.43760399334442596
0.5143273433705683,0.6207502930832356,0.43905472636815923
0.5122128174123337,0.6189362945645821,0.4368811881188119
0.5120540019286404,0.6185206755969714,0.43685726038667216
0.5118733509234829,0.6160508083140878,0.43783340172343044
0.5132363462914381,0.6169724770642202,0.4393630053082891
0.5136352857481623,0.6170940170940171,0.4398862713241267
0.513123669898321,0.6164772727272727,0.43944916970433373
0.5129290079924776,0.6167326172979084,0.4390342052313883
0.5139507620164127,0.6178128523111612,0.4399839421918908
0.514699020065329,0.6193149915777653,0.4403193612774451
0.5148560817084493,0.6188616071428571,0.4407790143084261
0.5144575526254916,0.6177777777777778,0.4407451446690448
0.5129032258064516,0.6169623059866962,0.4388801261829653
0.5131729667812142,0.6170798898071626,0.4392156862745098
0.512972234865726,0.617196056955093,0.43886292834890966
0.5117753623188407,0.6131307650569723,0.43917605907500973
0.5114916629112213,0.6138453217955652,0.43839320200849746
0.5119208277103013,0.6141392336751215,0.4388738912456614
0.5125335720680394,0.613941018766756,0.43987706492508644
0.511835640911121,0.6131621187800963,0.43924875431199695
0.5109034267912772,0.6119402985074627,0.4385026737967914
0.5109586008412663,0.6122015915119363,0.43844984802431614
0.5112582781456952,0.6120507399577167,0.43896891584533737
0.5107597716293368,0.6121052631578947,0.4382064807837227
0.5119021620441145,0.6126502875065343,0.43960990247561893
0.5122746035194439,0.6137428422696513,0.4395973154362416
0.5099480968858132,0.6124675324675325,0.4368284549833272
0.5094909404659189,0.6112836438923396,0.4367603550295858
0.5112588462363286,0.6131687242798354,0.4383964692901802
0.5104656129859034,0.6103166496424923,0.43869309838472836
0.5101214574898786,0.6100917431192661,0.4383009886488466
0.5093537414965986,0.6090493136756482,0.43770551698940446
0.5085823267641449,0.6082108464267613,0.43699927166788055
0.5079164027865738,0.6078827690752906,0.4361856417693981
0.5061001262095077,0.6063508064516129,0.43429602888086644
0.505457598656591,0.6053293112116641,0.4338738738738739
0.5052235687421647,0.6054081121682524,0.4334887056292578
0.5059288537549408,0.6061814556331007,0.4341306676187076
0.5053852526926264,0.6048587010411502,0.4340092493774457
0.5049464138499588,0.6058358061325421,0.43286219081272087
0.5049261083743842,0.606508875739645,0.43248945147679324
0.50479885644272,0.6061794997547818,0.4324702589223233
0.5042630937880633,0.6067415730337079,0.4313997915943036
0.503335354760461,0.6061343719571568,0.43034911856204633
0.5033219247030402,0.605913717886573,0.43044077134986225
0.5036115569823435,0.606280193236715,0.43067947838023335
0.5032980211872875,0.6058710298363811,0.4304273504273504
0.5034881403229021,0.6063370139222276,0.43047034764826175
0.5040714995034757,0.6068866571018652,0.4310461956521739
0.5041518386714117,0.607721639656816,0.43074324324324326
0.5041354864119733,0.6069227121858701,0.43112158976086223
0.503921568627451,0.6067044381491974,0.43091884641180417
0.504296875,0.6066729323308271,0.4314839572192513
0.5047674644872544,0.6069255966307908,0.43204530313124584
0.5054305663304888,0.6077425373134329,0.43260292164674635
0.5057959814528594,0.6068613815484469,0.43358728055647566
0.506446026553781,0.607291185971389,0.43432343234323434
0.504601226993865,0.6036697247706422,0.43346508563899866
0.5043977055449331,0.6031092821216278,0.4334538284587578
0.5040897850485068,0.6039197812215132,0.43258243552073133
0.5025602124028067,0.6025466120964075,0.43103448275862066
0.5031137950556709,0.602894617819991,0.43167098445595853
0.5033860045146727,0.6032461677186655,0.4318915429309232
0.5034650683648624,0.6024204392649036,0.43243243243243246
0.5023360119603811,0.6013422818791946,0.4313222079589217
0.5042735042735043,0.6031111111111112,0.4332694763729246
0.5044411547002221,0.6038989809481613,0.4331108992691452
0.5034113959063248,0.6029151943462897,0.43209876543209874
0.5046866384855725,0.6040475142982842,0.43339646464646464
0.5057639524245197,0.6053438458169076,0.43431803896920174
0.5069191551347414,0.6062717770034843,0.4355444305381727
0.506347479143997,0.6061658706035605,0.43475552787293675
0.5067775167178745,0.606926406926407,0.4349984486503258
0.5062150963790308,0.6066493955094991,0.43431221020092736
0.5074519662416951,0.607741935483871,0.43557336621454995
0.5083169379359685,0.6077844311377245,0.4368275438057178
0.5093632958801498,0.6086956521739131,0.43790248390064396
0.5092526690391459,0.6079014443500425,0.438150642988365
0.5081560283687943,0.6069462092333757,0.43702348276913694
0.5073360438394909,0.6059966216216216,0.4363028276071754
0.5069628062753394,0.6044556536359815,0.4365513054037644
0.5063157894736842,0.6045245077503142,0.43555689707214007
0.5062052088795664,0.6043405676126878,0.43548872180451126
0.5054906745685899,0.6024096385542169,0.43543543543543545
0.5056394239111573,0.6015689512799339,0.4360969769530081
0.5043177892918826,0.6010703993412927,0.4343945254388575
0.503445899379738,0.6,0.43365983971504896
0.5043746783324755,0.6002449979583504,0.4349112426035503
0.5033316248077909,0.6,0.4334902884049441
0.5024697666496338,0.5998373322488817,0.43229777256740914
0.5025432349949136,0.600486223662885,0.43206997084548104
0.5027876330461226,0.6009693053311793,0.4321812372930584
0.5022738756947953,0.6004832863471606,0.431673422119282
0.5024332941768753,0.6007223113964687,0.4317854052494952
0.5022586581897274,0.600880704563651,0.4314458177637252
0.5018376211159372,0.6003197442046363,0.43111366245694605
0.5004998333888704,0.5972166998011929,0.4307427588184686
0.5014093848449677,0.5973923350454365,0.432
0.502145922746781,0.597877358490566,0.4328400682982356
0.5024695423114915,0.5981967855742846,0.4331535623048538
0.5017238548678378,0.5978090766823161,0.43224893917963225
0.5013909343806251,0.597270955165692,0.4320360970107163
0.5010608780806267,0.5965798678585309,0.43190770962296005
0.5005691982436168,0.5955882352941176,0.4316970546984572
0.499675535366645,0.5952841128720525,0.43052837573385516
0.5012911555842479,0.5966192854398771,0.4322293348177011
0.5025740025740025,0.5980091883614089,0.43340732519422864
0.5019255455712452,0.5971744940817105,0.43288126210905065
0.5023969319271333,0.598401218119528,0.4329385844120077
0.5024709070620118,0.59832953682612,0.4330860126408354
0.5017488076311606,0.5981804397270659,0.432092004381161
0.5021398002853067,0.5990922844175491,0.43219645293315145
0.5021370903910084,0.5989425981873112,0.43227037339874624
0.5018170327065887,0.5976665412118931,0.4324618736383442
0.5015733165512901,0.5974512743628186,0.43221258134490237
0.5019583268055773,0.5986547085201793,0.43215538171027784
0.5017988424839669,0.5980611483967189,0.43222850983562383
0.5010927255697784,0.5970982142857143,0.43168370091447017
0.50093399750934,0.5963676797627873,0.4318303811057434
0.5011636927851046,0.5963810930576071,0.43216483810543216
0.5010832559579079,0.5958778064041222,0.43230974632843794
0.5016949152542373,0.5961186378615891,0.43309390795424313
0.5021525215252154,0.5962029937933553,0.43373173970783535
0.5026001835423677,0.5959376133478419,0.4345411266860619
0.503505028954587,0.5961746661854926,0.4357689264046426
0.5031178707224334,0.596036036036036,0.43526315789473685
0.5046191125246101,0.597346719254213,0.4368117461982171
0.5050474612023504,0.5970787317420734,0.437597911227154
0.5047318611987381,0.5965909090909091,0.43738609737047646
0.5053135758120042,0.596255740021194,0.43844155844155847
0.5051469491272564,0.5963367382881296,0.43814699792960665
0.5046923879040668,0.5956399437412095,0.4378392349444301
0.5046062407132242,0.5957894736842105,0.43762886597938144
0.5040746777300341,0.5951714485654304,0.4371626831148805
0.5040602391849993,0.5960195530726257,0.43668457405986183
0.5041224970553593,0.5963079066527343,0.4366233103800051
0.505068312031732,0.5970823202500868,0.43762729124236255
0.5043936731107205,0.5970873786407767,0.4366125760649087
0.5048175182481751,0.5978561549100968,0.4368367862556847
0.5037123307613917,0.5969634230503795,0.43565852430118357
0.5048543689320388,0.5982142857142857,0.4367009275507646
0.504546110549863,0.5982203969883642,0.43623658597454457
0.5046029919447641,0.598839194264254,0.43599304001988565
0.5040183696900113,0.5980926430517711,0.435515873015873
0.5035826884494125,0.597415844950697,0.43522417636859057
0.5038560411311054,0.5983717774762551,0.4351258016773557
0.5036257642542301,0.5989178221170105,0.4344946025515211
0.503403289846852,0.5984490896830749,0.4344101811062164
0.5033917467495761,0.5984543010752689,0.434390243902439
0.5038726939867624,0.5995308310991957,0.4345397133835317
0.5035161744022504,0.5990629183400268,0.4342552159146046
0.50393037619315,0.5993322203672788,0.43472995882780335
0.5029403528423412,0.5990660440293529,0.4333976833976834
0.503420354600028,0.5992023928215354,0.4340394800192586
0.5027124773960218,0.5989393437189261,0.4331255992329818
0.5019444444444444,0.5981463091691492,0.43240009571667865
0.5020063650200637,0.598877517332453,0.4321105288232492
0.5021382259622017,0.5986842105263158,0.43240674744594915
0.5014448878491813,0.5969855832241153,0.43226571767497035
0.5013721185510428,0.5970588235294118,0.43211920529801323
0.5004793863854267,0.5960848287112561,0.43130311614730876
0.49972692517749856,0.595703125,0.4303857008466604
0.49870625085115083,0.5950601234969126,0.4292076887013596
0.4995249083751866,0.5960479429867185,0.42990654205607476
0.4997968305566842,0.5959302325581395,0.43037088873338
0.49945916711736077,0.5958064516129032,0.4299348230912477
0.49959579628132583,0.5967170904409398,0.4296639629200463
0.49932777628394726,0.5971061093247588,0.42906654343807765
0.4981223175965666,0.5963391136801541,0.427683095347766
0.49805864238853925,0.596344982366143,0.42758620689655175
0.49799518845228546,0.5959692898272553,0.42768595041322316
0.49813333333333326,0.5958532695374801,0.4279495990836197
0.49780614280015956,0.5961783439490446,0.42729970326409494
0.4980121918897429,0.5961294416243654,0.42762858443331814
0.49841185812599254,0.5964523281596452,0.4280518299613549
0.4990777338603426,0.5957848379993709,0.4293810927227386
0.49881672363923213,0.5942982456140351,0.42976891708201176
0.49986880083967467,0.5953125,0.43080054274084123
0.49973821989528794,0.595631825273011,0.43043968432919955
0.5,0.5954008701056557,0.43094916779127307
0.5000000000000001,0.595903165735568,0.4306864064602961
0.4995456315721148,0.5951128982369317,0.4304250559284116
0.49928747247052735,0.5947530864197531,0.43022996204509933
0.4992244053774561,0.5947028025870034,0.4301626197371352
0.49871001031991735,0.5944034440344403,0.4295555555555556
0.49864847470716944,0.5949017199017199,0.4292045202747618
0.49922997946611913,0.5949831752829612,0.430024320141499
0.4983992828787296,0.5947432762836186,0.4289177870839762
0.4984050019139978,0.5948827292110874,0.4288537549407115
0.49974567650050866,0.5961771844660194,0.4301663747810858
0.5006340349987319,0.596915633504687,0.4310984931207687
0.49968390441269445,0.5962582981291491,0.4300326441784548
0.500693656198764,0.5971720818291215,0.43105320304017375
0.5016974726518295,0.5982008995502249,0.4320051970550022
0.5006273525721456,0.597663271420012,0.43069948186528495
0.50125,0.5985074626865672,0.4311827956989247
0.5006242197253434,0.5972594578492701,0.4309047926069203
0.5008712969878019,0.5977421271538919,0.4310197086546701
0.5005583819332423,0.5981613285883749,0.4303392361851931
0.5004957858205255,0.5978679301154871,0.4303986356853549
0.5003706449221645,0.5982274741506647,0.43002760671055423
0.5002465483234714,0.5981721698113207,0.4298728813559322
0.5006150061500615,0.5988816951147734,0.43005071851225696
0.5000000000000001,0.5981775426219871,0.42950612072604477
0.5004906771344454,0.5985915492957746,0.4300168634064081
0.5001837109614207,0.5983006152944623,0.4297138047138047
0.5003664793549963,0.5977816695855225,0.43025210084033616
0.5003044696139326,0.597962154294032,0.43006700167504186
0.5009718172983479,0.5987224157955865,0.43065998329156224
0.5009694619486186,0.5987833140208575,0.430625
0.5008468424872974,0.5986119144013881,0.4305324459234609
0.5004830917874395,0.5983251516026566,0.4301432426821673
0.4996989765201686,0.5964357574015522,0.4299627020306672
0.4991001799640072,0.5970149253731343,0.42877757163471447
0.4988026819923372,0.5966771698653681,0.42851265171775355
0.49862620953291126,0.5967972547898198,0.4281903980303652
0.49868891537544696,0.5961812482188658,0.42860069657857
0.4979776350226029,0.5951094682968439,0.4281039067293925
0.4976269577598482,0.595569440499858,0.4273486855512533
0.49757482550573756,0.5944036178631995,0.4278738555442523
0.4967536300318734,0.5940146809712027,0.42686143233921686
0.49599434495758715,0.5931248238940546,0.42619963555375584
0.49552941176470583,0.5929054054054054,0.425626515763945
0.49595307917888565,0.5931537598204265,0.4261237653698851
0.49531396438612935,0.5924887892376681,0.4255233494363929
0.49485259709873664,0.5922710725287035,0.42495479204339964
0.4945734624810363,0.5917341524713767,0.4248195669607057
0.4947613504074505,0.5915924276169265,0.42517006802721086
0.4952425156648874,0.5922842076047738,0.4255234297108674
0.4949623624782861,0.5919667590027701,0.42527363184079603
0.4956120092378753,0.5924903368304804,0.425962683604605
0.4956832047887648,0.5926231764382054,0.425999208547685
0.496148982641683,0.5931830676195712,0.4263979450701442
0.49575785370327896,0.5931412894375857,0.4258420326964743
0.4960530831712619,0.5938099150917557,0.4259332023575639
0.4968646676547714,0.5950300382304752,0.4265022509297318
0.49835245994773325,0.5965723612622416,0.42790243902439024
0.49818594104308395,0.5968486824232545,0.4275150807550107
0.4989252177848173,0.5973990788404226,0.42832167832167833
0.49920975389478445,0.5972447325769854,0.42882079131109385
0.49943706372438634,0.5970390309555854,0.42926262821753436
0.4992129525522825,0.5969346598547997,0.4289855072463768
0.4993833389393429,0.5970509383378017,0.4291771054153016
0.4991051454138702,0.5966836052420433,0.42895597000576813
0.4988834301027244,0.5968474485706653,0.4285440245539996
0.4987192337676802,0.5965893951505462,0.4284347493302717
0.49855715871254164,0.5970228601807549,0.42797256097560976
0.4976182563420848,0.596230422086541,0.4269961977186312
0.4971264367816093,0.5951309870336068,0.42683621180489656
0.4975760246804759,0.5956212081245054,0.4272469252601703
0.497250934682208,0.5953133228014744,0.42692598187311176
0.49752991546821823,0.5952193328079853,0.42738589211618255
0.497261774370208,0.5954879328436516,0.42685220007521624
0.49699223449633595,0.5950759559979046,0.4266666666666667
0.49776420547496997,0.5956669276951188,0.4275009366804046
0.49749836850119644,0.5954178599323093,0.42723706332897443
0.4977218485571708,0.5956894313165412,0.42742686789640394
0.49751136117723443,0.5960591133004927,0.42692664809656455
0.49827362969356925,0.596640826873385,0.42775101889588735
0.49870689655172423,0.5971612903225807,0.4281221091581869
0.4986006458557589,0.597061098221191,0.4280170024025134
0.4983874435605246,0.5963467970156934,0.4280701754385965
0.4984443729213604,0.5967120472643206,0.4279661016949153
0.4983417139189045,0.5973326493972814,0.427496328928047
0.49743699273814607,0.5951955021722464,0.4272610530177949
0.49738722405886737,0.5950497575912223,0.427262733602052
0.49760561881451537,0.5955170657157413,0.4273441783951746
0.4969181721572795,0.594910941475827,0.42664233576642335
0.49676529854703566,0.5947181310309801,0.42651611728282646
0.4969325153374233,0.5949848024316109,0.42662549945513983
0.49715129774213973,0.5957016434892541,0.42657975737823645
0.49636574317918475,0.5952501263264275,0.4256549232158988
0.49595290654893315,0.5951059535822402,0.4251216435393765
0.4961175236096538,0.5947169811320755,0.42556255625562556
0.4966991512103112,0.5953278070836473,0.4261057173678533
0.49586776859504134,0.5947302383939774,0.4251883745963401
0.4966064529602172,0.595542198847984,0.4258595988538682
0.4956231763234681,0.594946209657243,0.4247186997678157
0.4954280964256026,0.5952559300873907,0.4242747819896779
0.4955917435950627,0.5953152255170695,0.42448471926083864
0.49596523898199885,0.5961203680676449,0.4246235606731621
0.49586776859504134,0.5956813104988831,0.4247035922845514
0.49577057974004535,0.5952439930641565,0.42478345412762947
0.4962452422590269,0.5961443400889768,0.42502202643171805
0.4964597229348384,0.5965474722564735,0.42513181019332164
0.4972353061642434,0.5971470732907034,0.42596491228070177
0.4975480179812015,0.5976926853215513,0.4261463073153658
0.4976554536187564,0.5982843137254902,0.4260034904013962
0.49791687836601967,0.599168500855955,0.4259388038942976
0.49741248097412477,0.5988272660640117,0.4253731343283582
0.4978723404255318,0.5991221653255303,0.42589703588143524
0.4970677451971688,0.5987819732034104,0.42489196197061363
0.496921990110001,0.5991725480652227,0.4244827586206897
0.4972297773748362,0.5997569866342649,0.42463867859600823
0.49723645864737215,0.6000485083676934,0.42450240219629376
0.4969392875062719,0.5993706124425079,0.4244086390126843
0.49814870409286505,0.6004825090470446,0.4256155950752394
0.4982014388489209,0.6004335260115607,0.4257172131147541
0.4981041708241868,0.6002886002886003,0.4256480218281037
0.4984566364632082,0.60052783109405,0.42604255319148937
0.4982100238663485,0.6002875629043853,0.42580316165221826
0.4980150853513298,0.6000956708921311,0.4256149279050042
0.49782350613375537,0.599761620977354,0.4255031286994757
0.4984208448480063,0.6000475285171103,0.4262322754895341
0.4976350019708317,0.5994776828110161,0.42537061994609165
0.4973930152484013,0.5991941218298175,0.4251597712748066
0.49798723613156604,0.5999526851194701,0.42564618999664317
0.49823736780258526,0.6007083825265643,0.4256315877530534
0.49799432540847277,0.6003774475112055,0.42544299565362753
0.4975085490962385,0.6003301108229191,0.42475809142475807
0.4972698907956318,0.6004238285848834,0.4243634548177733
0.49737405174090643,0.599671669793621,0.42489199069458294
0.4979140390026196,0.600233918128655,0.4253978779840849
0.49752883031301476,0.6000467508181393,0.4249296474093693
0.49787316318638813,0.6005130597014925,0.42519815059445176
0.4986491702045542,0.6012098650535133,0.4259808770194527
0.49884437596302006,0.6007886801206217,0.42647785279104233
0.4986538461538461,0.6003704561241028,0.42641012991284327
0.4985601842964101,0.5994921514312096,0.4267170555372987
0.4989473684210527,0.5995860165593376,0.4272369714847591
